"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus"
"7862","201212190ORL","ORL","J.J. Redick","redicjj01","26:12:00",5,9,0.556,4,6,0.667,3,3,1,0,2,2,3,0,0,2,1,17,15
"7863","201212190ORL","ORL","E'Twaun Moore","mooreet01","19:55",6,10,0.6,3,5,0.6,0,0,NA,1,0,1,2,2,0,1,0,15,1
"7864","201212190ORL","ORL","Gustavo Ayon","ayongu01","16:17",1,2,0.5,0,0,NA,1,2,0.5,1,7,8,3,1,0,1,4,3,10
"7865","201212190ORL","ORL","Josh McRoberts","mcrobjo01","10:05",1,2,0.5,1,1,1,0,0,NA,1,1,2,1,0,0,1,1,3,10
"7866","201212190ORL","ORL","Andrew Nicholson","nichoan01","6:17",0,2,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,11
"7867","201212190PHO","CHA","Byron Mullens","mulleby01","39:20:00",5,11,0.455,2,2,1,1,2,0.5,1,8,9,1,0,0,2,1,13,-25
"7868","201212190PHO","CHA","Kemba Walker","walkeke02","37:24:00",9,14,0.643,2,2,1,7,8,0.875,0,4,4,6,1,0,3,2,27,-1
"7869","201212190PHO","CHA","Michael Kidd-Gilchrist","kiddgmi01","35:40:00",9,14,0.643,0,0,NA,7,8,0.875,5,7,12,4,3,1,0,0,25,1
"7870","201212190PHO","CHA","Bismack Biyombo","biyombi01","20:30",1,4,0.25,0,0,NA,0,0,NA,1,1,2,0,0,1,2,0,2,-14
"7871","201212190PHO","CHA","Gerald Henderson","hendege02","19:58",2,9,0.222,0,0,NA,0,0,NA,1,3,4,3,0,1,2,1,4,-19
"7872","201212190PHO","CHA","Jeff Taylor","tayloje03","26:00:00",3,11,0.273,1,3,0.333,3,4,0.75,2,2,4,0,0,1,0,1,10,-2
"7873","201212190PHO","CHA","Ben Gordon","gordobe01","21:36",7,12,0.583,1,3,0.333,0,0,NA,0,0,0,1,1,0,2,3,15,-2
"7874","201212190PHO","CHA","Brendan Haywood","haywobr01","21:08",3,7,0.429,0,0,NA,0,0,NA,5,1,6,0,0,0,1,3,6,-1
"7875","201212190PHO","CHA","Ramon Sessions","sessira01","18:24",1,4,0.25,0,0,NA,0,0,NA,0,1,1,4,1,0,3,0,2,-22
"7876","201212190PHO","PHO","Marcin Gortat","gortama01","40:07:00",4,11,0.364,0,0,NA,0,0,NA,4,5,9,2,1,3,2,1,8,2
"7877","201212190PHO","PHO","Luis Scola","scolalu01","35:38:00",4,9,0.444,0,1,0,4,4,1,2,3,5,4,0,0,2,6,12,13
"7878","201212190PHO","PHO","Shannon Brown","brownsh01","34:07:00",10,16,0.625,5,7,0.714,1,1,1,0,4,4,2,1,1,0,1,26,8
"7879","201212190PHO","PHO","Goran Dragic","dragigo01","33:58:00",8,13,0.615,4,5,0.8,1,2,0.5,0,3,3,11,0,0,3,5,21,11
"7880","201212190PHO","PHO","Jared Dudley","dudleja01","33:50:00",7,12,0.583,4,8,0.5,2,2,1,2,2,4,5,3,0,1,2,20,11
"7881","201212190PHO","PHO","Sebastian Telfair","telfase01","14:03",4,6,0.667,3,4,0.75,0,0,NA,0,1,1,3,0,0,1,1,11,6
"7882","201212190PHO","PHO","Michael Beasley","beaslmi01","14:03",3,5,0.6,1,1,1,0,0,NA,0,1,1,1,0,0,1,2,7,6
"7883","201212190PHO","PHO","P.J. Tucker","tuckepj01","14:01",5,6,0.833,0,0,NA,0,0,NA,1,1,2,1,0,0,0,0,10,9
"7884","201212190PHO","PHO","Markieff Morris","morrima02","11:56",1,6,0.167,0,2,0,0,0,NA,0,1,1,0,2,0,1,1,2,6
"7885","201212190PHO","PHO","Jermaine O'Neal","onealje01","7:53",1,1,1,0,0,NA,2,2,1,1,2,3,2,0,2,0,3,4,15
"7886","201212190PHO","PHO","Luke Zeller","zellelu01","0:26",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-2
"7887","201212190SAC","GSW","David Lee","leeda02","44:29:00",12,17,0.706,0,0,NA,5,6,0.833,4,4,8,5,1,0,2,4,29,0
"7888","201212190SAC","GSW","Stephen Curry","curryst01","41:46:00",11,24,0.458,7,12,0.583,3,3,1,0,6,6,4,1,1,4,6,32,0
"7889","201212190SAC","GSW","Klay Thompson","thompkl01","36:27:00",3,9,0.333,3,6,0.5,2,2,1,0,5,5,5,2,1,0,3,11,0
"7890","201212190SAC","GSW","Harrison Barnes","barneha02","16:15",2,6,0.333,0,2,0,0,0,NA,0,1,1,0,0,0,1,3,4,-9
"7891","201212190SAC","GSW","Festus Ezeli","ezelife01","13:15",1,3,0.333,0,0,NA,0,0,NA,0,2,2,0,0,1,1,3,2,-4
"7892","201212190SAC","GSW","Jarrett Jack","jackja01","31:45:00",10,16,0.625,3,5,0.6,5,6,0.833,2,5,7,3,0,0,4,1,28,5
"7893","201212190SAC","GSW","Carl Landry","landrca01","24:23:00",5,8,0.625,0,0,NA,4,4,1,2,3,5,1,0,1,0,2,14,1
"7894","201212190SAC","GSW","Draymond Green","greendr01","18:30",0,5,0,0,1,0,2,2,1,4,1,5,3,0,1,0,2,2,0
"7895","201212190SAC","GSW","Andris Biedrins","biedran01","6:47",1,2,0.5,0,0,NA,0,0,NA,2,1,3,0,0,1,0,0,2,-7
"7896","201212190SAC","GSW","Charles Jenkins","jenkich01","4:10",1,2,0.5,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,-3
"7897","201212190SAC","GSW","Richard Jefferson","jefferi01","2:13",0,0,NA,0,0,NA,1,2,0.5,0,0,0,0,0,0,0,2,1,-3
"7898","201212190SAC","SAC","DeMarcus Cousins","couside01","37:54:00",5,12,0.417,0,0,NA,14,18,0.778,3,4,7,5,2,1,5,5,24,6
"7899","201212190SAC","SAC","John Salmons","salmojo01","35:05:00",6,13,0.462,0,1,0,5,6,0.833,1,5,6,5,1,1,1,1,17,10
"7900","201212190SAC","SAC","Jason Thompson","thompja02","34:46:00",5,14,0.357,0,0,NA,0,0,NA,5,10,15,3,0,3,0,2,10,17
"7901","201212190SAC","SAC","Aaron Brooks","brookaa01","29:36:00",9,12,0.75,3,3,1,2,2,1,0,2,2,5,2,0,1,2,23,11
"7902","201212190SAC","SAC","Francisco Garcia","garcifr01","11:28",1,1,1,1,1,1,2,2,1,0,1,1,3,0,1,0,1,5,9
"7903","201212190SAC","SAC","Marcus Thornton","thornma01","31:05:00",7,15,0.467,5,10,0.5,0,0,NA,0,3,3,0,1,0,0,3,19,2
"7904","201212190SAC","SAC","Chuck Hayes","hayesch01","17:55",1,1,1,0,0,NA,1,2,0.5,1,1,2,0,0,1,1,3,3,-11
"7905","201212190SAC","SAC","Isaiah Thomas","thomais02","17:44",5,7,0.714,1,1,1,0,0,NA,0,0,0,3,0,0,0,1,11,0
"7906","201212190SAC","SAC","Jimmer Fredette","fredeji01","14:42",3,7,0.429,1,3,0.333,8,8,1,0,2,2,1,0,0,0,0,15,-14
"7907","201212190SAC","SAC","Thomas Robinson","robinth01","4:53",1,3,0.333,0,0,NA,2,4,0.5,1,0,1,0,1,0,0,0,4,-5
"7908","201212190SAC","SAC","James Johnson","johnsja01","4:53",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,0,-5
"7909","201212190TOR","DET","Brandon Knight","knighbr03","36:11:00",1,10,0.1,0,1,0,0,0,NA,2,2,4,6,0,0,2,0,2,3
"7910","201212190TOR","DET","Greg Monroe","monrogr01","34:36:00",14,22,0.636,0,0,NA,7,8,0.875,6,4,10,2,2,0,1,2,35,5
"7911","201212190TOR","DET","Tayshaun Prince","princta01","32:57:00",3,6,0.5,0,0,NA,3,4,0.75,2,4,6,2,1,0,0,5,9,-2
"7912","201212190TOR","DET","Kyle Singler","singlky01","30:37:00",3,9,0.333,1,2,0.5,2,2,1,4,2,6,0,0,0,0,6,9,-16
"7913","201212190TOR","DET","Jason Maxiell","maxieja01","21:12",2,6,0.333,0,0,NA,2,4,0.5,3,1,4,0,0,0,1,0,6,-7
"7914","201212190TOR","DET","Rodney Stuckey","stuckro01","29:20:00",5,12,0.417,1,1,1,2,5,0.4,0,1,1,4,0,0,3,4,13,-3
"7915","201212190TOR","DET","Andre Drummond","drumman01","20:23",2,3,0.667,0,0,NA,2,7,0.286,2,6,8,0,1,1,1,1,6,-4
"7916","201212190TOR","DET","Charlie Villanueva","villach01","19:41",4,10,0.4,0,5,0,0,0,NA,2,2,4,1,0,0,1,0,8,-2
"7917","201212190TOR","DET","Austin Daye","dayeau01","15:03",1,6,0.167,1,3,0.333,0,0,NA,1,0,1,0,0,1,1,1,3,-4
"7918","201212190TOR","TOR","DeMar DeRozan","derozde01","37:15:00",10,19,0.526,2,4,0.5,1,2,0.5,1,1,2,1,1,1,0,2,23,1
"7919","201212190TOR","TOR","Jose Calderon","caldejo01","36:01:00",2,8,0.25,2,5,0.4,1,1,1,0,2,2,17,0,0,2,1,7,7
"7920","201212190TOR","TOR","Ed Davis","davised01","27:39:00",5,7,0.714,0,0,NA,1,2,0.5,2,7,9,0,0,2,0,2,11,7
"7921","201212190TOR","TOR","Jonas Valanciunas","valanjo01","26:42:00",5,6,0.833,0,0,NA,2,2,1,2,3,5,1,0,1,2,4,12,-3
"7922","201212190TOR","TOR","Mickael Pietrus","pietrmi01","21:46",2,3,0.667,1,2,0.5,2,2,1,0,2,2,0,0,1,1,2,7,1
"7923","201212190TOR","TOR","Alan Anderson","anderal01","26:14:00",4,11,0.364,3,8,0.375,5,7,0.714,0,3,3,1,2,0,0,3,16,5
"7924","201212190TOR","TOR","Amir Johnson","johnsam01","21:10",1,1,1,0,0,NA,3,4,0.75,3,6,9,0,2,1,1,4,5,5
"7925","201212190TOR","TOR","Linas Kleiza","kleizli01","20:21",1,6,0.167,1,6,0.167,2,2,1,1,0,1,1,0,0,0,4,5,-1
"7926","201212190TOR","TOR","John Lucas","lucasjo02","12:07",1,5,0.2,0,3,0,0,0,NA,0,0,0,4,0,0,0,0,2,3
"7927","201212190TOR","TOR","Terrence Ross","rosste01","10:45",4,6,0.667,1,1,1,0,0,NA,0,0,0,1,0,0,0,2,9,5
"7928","201212200DAL","MIA","Chris Bosh","boshch01","34:44:00",8,14,0.571,0,1,0,1,1,1,1,6,7,4,3,1,1,3,17,31
"7929","201212200DAL","MIA","LeBron James","jamesle01","30:55:00",9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,25
"7930","201212200DAL","MIA","Mario Chalmers","chalmma01","27:15:00",1,2,0.5,0,1,0,2,2,1,0,1,1,5,3,1,3,3,4,22
"7931","201212200DAL","MIA","Dwyane Wade","wadedw01","26:14:00",7,13,0.538,1,3,0.333,4,4,1,2,3,5,6,0,1,3,1,19,40
"7932","201212200DAL","MIA","Udonis Haslem","hasleud01","16:44",1,3,0.333,0,0,NA,3,4,0.75,0,7,7,1,1,0,0,0,5,26
"7933","201212200DAL","MIA","Shane Battier","battish01","24:34:00",4,9,0.444,3,7,0.429,2,2,1,0,4,4,2,0,0,0,3,13,-6
"7934","201212200DAL","MIA","Norris Cole","coleno01","23:08",3,6,0.5,0,2,0,0,0,NA,0,2,2,1,0,0,3,3,6,-18
"7935","201212200DAL","MIA","Ray Allen","allenra02","18:29",4,7,0.571,1,4,0.25,1,1,1,1,2,3,0,0,0,2,0,10,-16
"7936","201212200DAL","MIA","Mike Miller","millemi01","18:07",2,4,0.5,2,4,0.5,0,0,NA,0,2,2,1,0,0,1,0,6,5
"7937","201212200DAL","MIA","Joel Anthony","anthojo01","9:59",1,3,0.333,0,0,NA,0,0,NA,3,2,5,0,0,0,0,0,2,-7
"7938","201212200DAL","MIA","Rashard Lewis","lewisra02","3:17",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,-9
"7939","201212200DAL","MIA","Dexter Pittman","pittmde01","3:17",1,2,0.5,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,2,-9
"7940","201212200DAL","MIA","James Jones","jonesja02","3:17",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-9
"7941","201212200DAL","DAL","O.J. Mayo","mayooj01","30:05:00",3,14,0.214,0,5,0,2,2,1,0,5,5,2,2,2,1,2,8,-24
"7942","201212200DAL","DAL","Shawn Marion","mariosh01","28:59:00",5,14,0.357,0,0,NA,0,0,NA,4,5,9,0,2,0,0,2,10,-23
"7943","201212200DAL","DAL","Darren Collison","collida01","26:48:00",4,8,0.5,0,1,0,3,4,0.75,0,3,3,5,1,0,2,1,11,-10
"7944","201212200DAL","DAL","Chris Kaman","kamanch01","18:57",4,10,0.4,0,0,NA,0,0,NA,1,1,2,0,0,0,2,0,8,-27
"7945","201212200DAL","DAL","Dahntay Jones","jonesda02","16:07",3,6,0.5,1,2,0.5,5,5,1,0,0,0,0,0,0,1,1,12,-8
"7946","201212200DAL","DAL","Dominique Jones","jonesdo02","26:20:00",2,9,0.222,0,0,NA,3,4,0.75,0,1,1,7,1,0,2,3,7,0
"7947","201212200DAL","DAL","Jae Crowder","crowdja01","25:35:00",5,13,0.385,2,8,0.25,3,4,0.75,2,1,3,3,0,0,0,3,15,-4
"7948","201212200DAL","DAL","Vince Carter","cartevi01","24:50:00",4,9,0.444,0,4,0,2,2,1,1,3,4,2,2,1,0,3,10,2
"7949","201212200DAL","DAL","Bernard James","jamesbe01","21:41",6,10,0.6,0,0,NA,0,0,NA,5,4,9,1,1,3,1,0,12,6
"7950","201212200DAL","DAL","Rodrigue Beaubois","beaubro01","20:38",1,3,0.333,0,2,0,0,0,NA,0,0,0,3,1,0,0,2,2,13
"7951","201212200MIN","OKC","Thabo Sefolosha","sefolth01","44:01:00",3,9,0.333,1,5,0.2,2,3,0.667,1,4,5,1,4,0,0,4,9,-6
"7952","201212200MIN","OKC","Russell Westbrook","westbru01","43:32:00",9,28,0.321,1,6,0.167,11,13,0.846,4,7,11,9,3,0,8,3,30,-6
"7953","201212200MIN","OKC","Kevin Durant","duranke01","41:13:00",12,21,0.571,1,4,0.25,8,8,1,1,6,7,6,3,0,3,5,33,-7
"7954","201212200MIN","OKC","Serge Ibaka","ibakase01","39:49:00",6,13,0.462,1,1,1,1,2,0.5,2,7,9,0,0,5,1,0,14,-7
"7955","201212200MIN","OKC","Kendrick Perkins","perkike01","19:38",0,2,0,0,0,NA,0,0,NA,1,1,2,1,0,0,1,4,0,-4
"7956","201212200MIN","OKC","Reggie Jackson","jacksre01","24:30:00",2,6,0.333,0,2,0,0,0,NA,1,1,2,0,0,1,1,5,4,1
"7957","201212200MIN","OKC","Nick Collison","collini01","18:37",0,1,0,0,0,NA,0,0,NA,0,6,6,0,0,0,0,1,0,-2
"7958","201212200MIN","OKC","Eric Maynor","maynoer01","4:20",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,0,2,0,3,1
"7959","201212200MIN","OKC","Hasheem Thabeet","thabeha01","4:20",0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,2,0,0
"7960","201212200MIN","MIN","Kevin Love","loveke01","39:40:00",9,20,0.45,4,9,0.444,6,8,0.75,2,9,11,7,0,2,1,1,28,2
"7961","201212200MIN","MIN","Andrei Kirilenko","kirilan01","39:30:00",3,10,0.3,0,1,0,3,4,0.75,3,1,4,2,0,0,5,6,9,9
"7962","201212200MIN","MIN","Nikola Pekovic","pekovni01","37:42:00",10,18,0.556,0,0,NA,4,4,1,2,8,10,0,1,2,2,2,24,12
"7963","201212200MIN","MIN","Alexey Shved","shvedal01","33:19:00",5,10,0.5,2,4,0.5,0,0,NA,2,5,7,12,1,0,1,4,12,6
"7964","201212200MIN","MIN","Luke Ridnour","ridnolu01","23:14",1,4,0.25,0,1,0,2,2,1,0,3,3,1,2,0,1,2,4,11
"7965","201212200MIN","MIN","Jose Barea","bareajo01","23:04",7,13,0.538,3,4,0.75,1,3,0.333,2,2,4,2,1,0,2,3,18,-3
"7966","201212200MIN","MIN","Ricky Rubio","rubiori01","18:13",0,3,0,0,1,0,0,0,NA,0,3,3,3,1,0,2,0,0,0
"7967","201212200MIN","MIN","Dante Cunningham","cunnida01","15:09",0,3,0,0,0,NA,0,0,NA,1,1,2,0,0,1,1,1,0,-3
"7968","201212200MIN","MIN","Greg Stiemsma","stiemgr01","5:10",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,2,-1
"7969","201212200MIN","MIN","Derrick Williams","willide02","4:59",1,2,0.5,0,0,NA,0,2,0,0,1,1,0,0,0,0,0,2,-3
"7970","201212200POR","DEN","Ty Lawson","lawsoty01","36:35:00",6,15,0.4,0,4,0,1,1,1,0,3,3,8,0,0,0,3,13,-10
"7971","201212200POR","DEN","Danilo Gallinari","gallida01","26:54:00",1,10,0.1,0,2,0,4,4,1,3,2,5,0,0,0,1,3,6,-9
"7972","201212200POR","DEN","Andre Iguodala","iguodan01","26:48:00",5,13,0.385,0,6,0,3,6,0.5,2,3,5,4,1,0,3,2,13,-9
"7973","201212200POR","DEN","Kosta Koufos","koufoko01","19:49",3,3,1,0,0,NA,1,2,0.5,2,7,9,0,0,2,1,3,7,-5
"7974","201212200POR","DEN","Kenneth Faried","farieke01","17:30",3,10,0.3,0,0,NA,0,0,NA,3,5,8,0,0,0,0,3,6,-13
"7975","201212200POR","DEN","Corey Brewer","breweco01","28:56:00",4,10,0.4,0,3,0,5,6,0.833,3,6,9,0,2,0,1,2,13,4
"7976","201212200POR","DEN","Andre Miller","millean02","27:46:00",5,14,0.357,0,2,0,2,2,1,0,9,9,7,0,0,1,0,12,0
"7977","201212200POR","DEN","JaVale McGee","mcgeeja01","15:29",3,8,0.375,0,0,NA,1,2,0.5,2,1,3,0,0,2,0,2,7,2
"7978","201212200POR","DEN","Jordan Hamilton","hamiljo02","13:06",3,7,0.429,0,3,0,0,1,0,0,4,4,0,1,0,0,1,6,6
"7979","201212200POR","DEN","Timofey Mozgov","mozgoti01","10:05",2,2,1,0,0,NA,0,0,NA,1,1,2,0,0,1,1,0,4,-5
"7980","201212200POR","DEN","Evan Fournier","fournev01","9:14",1,3,0.333,0,2,0,0,0,NA,1,0,1,1,1,0,1,1,2,0
"7981","201212200POR","DEN","Anthony Randolph","randoan01","7:48",2,3,0.667,0,0,NA,0,0,NA,0,1,1,0,0,1,0,0,4,-1
"7982","201212200POR","POR","Nicolas Batum","batumni01","39:38:00",7,15,0.467,5,9,0.556,3,3,1,2,4,6,3,1,2,1,3,22,11
"7983","201212200POR","POR","Wesley Matthews","matthwe02","38:42:00",7,19,0.368,4,9,0.444,2,2,1,0,3,3,4,1,1,1,3,20,6
"7984","201212200POR","POR","Damian Lillard","lillada01","35:23:00",3,14,0.214,1,6,0.167,5,6,0.833,1,3,4,10,1,0,2,0,12,9
"7985","201212200POR","POR","J.J. Hickson","hicksjj01","34:16:00",7,16,0.438,0,0,NA,4,6,0.667,6,12,18,0,0,3,1,3,18,2
"7986","201212200POR","POR","Joel Freeland","freeljo01","14:54",1,4,0.25,0,0,NA,0,0,NA,1,2,3,0,0,0,0,1,2,15
"7987","201212200POR","POR","Luke Babbitt","babbilu01","26:19:00",4,10,0.4,4,7,0.571,2,2,1,0,8,8,1,0,0,0,6,14,-5
"7988","201212200POR","POR","Sasha Pavlovic","pavloal01","14:09",1,2,0.5,0,1,0,0,0,NA,0,2,2,3,1,0,1,4,2,-3
"7989","201212200POR","POR","Meyers Leonard","leoname01","13:42",2,4,0.5,0,0,NA,3,3,1,1,1,2,1,0,0,1,1,7,4
"7990","201212200POR","POR","Ronnie Price","pricero01","12:50",1,6,0.167,0,2,0,2,2,1,0,1,1,3,1,1,2,0,4,3
"7991","201212200POR","POR","Victor Claver","clavevi01","7:13",0,1,0,0,1,0,0,2,0,1,1,2,0,0,0,2,0,0,-3
"7992","201212200POR","POR","Will Barton","bartowi01","2:54",0,1,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,1
"7993","201212210BOS","MIL","Brandon Jennings","jennibr01","48:00:00",4,11,0.364,2,5,0.4,2,4,0.5,4,7,11,8,2,0,7,1,12,7
"7994","201212210BOS","MIL","Monta Ellis","ellismo01","41:07:00",9,21,0.429,0,1,0,9,11,0.818,1,6,7,5,0,0,4,1,27,-8
"7995","201212210BOS","MIL","Luc Mbah a Moute","mbahalu01","40:02:00",8,15,0.533,0,0,NA,4,10,0.4,5,1,6,2,0,0,5,2,20,9
"7996","201212210BOS","MIL","Larry Sanders","sandela01","39:10:00",8,10,0.8,0,0,NA,1,3,0.333,2,18,20,3,2,2,1,4,17,11
"7997","201212210BOS","MIL","Marquis Daniels","daniema01","19:11",0,5,0,0,1,0,0,0,NA,0,2,2,1,1,0,1,0,0,-8
"7998","201212210BOS","MIL","Ekpe Udoh","udohek01","26:24:00",1,3,0.333,0,1,0,1,2,0.5,0,3,3,1,2,0,0,0,3,2
"7999","201212210BOS","MIL","Ersan Ilyasova","ilyaser01","26:21:00",3,7,0.429,1,3,0.333,1,2,0.5,2,3,5,2,1,0,1,4,8,2
"8000","201212210BOS","MIL","Mike Dunleavy","dunlemi02","18:26",2,7,0.286,1,4,0.25,4,4,1,1,2,3,0,0,1,0,2,9,10
"8001","201212210BOS","MIL","Doron Lamb","lambdo01","6:20",1,4,0.25,1,1,1,0,0,NA,0,0,0,0,0,0,2,1,3,0
"8002","201212210BOS","BOS","Rajon Rondo","rondora01","45:20:00",3,8,0.375,0,1,0,0,0,NA,2,3,5,11,4,1,2,0,6,-1
"8003","201212210BOS","BOS","Paul Pierce","piercpa01","42:40:00",13,23,0.565,3,7,0.429,6,8,0.75,2,10,12,5,3,0,6,4,35,3
"8004","201212210BOS","BOS","Kevin Garnett","garneke01","37:45:00",6,22,0.273,0,1,0,0,0,NA,3,4,7,1,2,0,2,0,12,-9
"8005","201212210BOS","BOS","Jason Terry","terryja01","31:53:00",1,15,0.067,1,9,0.111,1,1,1,0,0,0,1,0,0,0,0,4,-10
"8006","201212210BOS","BOS","Jason Collins","collija04","15:08",0,0,NA,0,0,NA,2,3,0.667,0,2,2,0,0,1,1,4,2,-4
"8007","201212210BOS","BOS","Jeff Green","greenje02","28:20:00",4,9,0.444,0,3,0,6,6,1,1,2,3,2,4,2,1,3,14,7
"8008","201212210BOS","BOS","Courtney Lee","leeco01","26:58:00",5,9,0.556,1,3,0.333,0,0,NA,0,2,2,0,2,0,1,3,11,-1
"8009","201212210BOS","BOS","Brandon Bass","bassbr01","22:35",2,6,0.333,0,0,NA,2,2,1,2,4,6,1,1,1,0,2,6,-9
"8010","201212210BOS","BOS","Jared Sullinger","sullija01","14:21",2,2,1,0,0,NA,0,0,NA,2,5,7,2,0,0,1,6,4,-1
"8011","201212210CLE","IND","George Hill","hillge01","36:37:00",5,13,0.385,2,5,0.4,1,1,1,1,7,8,6,2,0,1,2,13,18
"8012","201212210CLE","IND","Paul George","georgpa01","35:11:00",4,13,0.308,0,3,0,2,3,0.667,1,4,5,3,5,1,5,3,10,20
"8013","201212210CLE","IND","David West","westda01","33:41:00",6,13,0.462,0,1,0,1,5,0.2,2,8,10,2,0,0,1,1,13,18
"8014","201212210CLE","IND","Lance Stephenson","stephla01","32:17:00",7,8,0.875,0,1,0,2,4,0.5,0,2,2,7,2,0,0,3,16,12
"8015","201212210CLE","IND","Roy Hibbert","hibbero01","24:06:00",8,12,0.667,0,0,NA,2,2,1,3,3,6,0,0,2,2,5,18,12
"8016","201212210CLE","IND","Ian Mahinmi","mahinia01","22:37",4,7,0.571,0,0,NA,2,4,0.5,1,2,3,3,0,1,3,4,10,5
"8017","201212210CLE","IND","Gerald Green","greenge01","15:43",4,6,0.667,2,4,0.5,4,4,1,0,0,0,0,0,1,1,1,14,-2
"8018","201212210CLE","IND","Tyler Hansbrough","hansbty01","13:02",0,3,0,0,0,NA,2,2,1,1,3,4,1,0,0,2,2,2,-1
"8019","201212210CLE","IND","Sam Young","youngsa01","12:49",1,3,0.333,1,1,1,0,0,NA,1,2,3,1,0,0,1,0,3,-10
"8020","201212210CLE","IND","Ben Hansbrough","hansbbe01","11:23",0,1,0,0,1,0,0,0,NA,1,2,3,1,0,0,1,0,0,-8
"8021","201212210CLE","IND","Jeff Pendergraph","pendeje02","1:17",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-7
"8022","201212210CLE","IND","Miles Plumlee","plumlmi01","1:17",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-7
"8023","201212210CLE","CLE","Kyrie Irving","irvinky01","35:09:00",5,16,0.313,0,3,0,7,7,1,0,1,1,5,1,0,6,0,17,-13
"8024","201212210CLE","CLE","Tyler Zeller","zellety01","34:32:00",5,13,0.385,0,0,NA,2,2,1,1,6,7,1,0,2,3,3,12,-13
"8025","201212210CLE","CLE","Tristan Thompson","thomptr01","34:27:00",5,9,0.556,0,0,NA,2,5,0.4,4,9,13,0,0,2,3,3,12,-21
"8026","201212210CLE","CLE","Alonzo Gee","geeal01","31:30:00",4,8,0.5,1,2,0.5,2,2,1,0,0,0,2,1,1,2,3,11,-12
"8027","201212210CLE","CLE","Dion Waiters","waitedi01","30:38:00",4,12,0.333,0,3,0,3,4,0.75,0,4,4,7,1,0,2,3,11,-8
"8028","201212210CLE","CLE","Daniel Gibson","gibsoda01","28:56:00",3,6,0.5,2,4,0.5,0,1,0,0,2,2,1,0,0,0,2,8,-6
"8029","201212210CLE","CLE","Samardo Samuels","samuesa01","18:21",1,3,0.333,0,0,NA,2,2,1,0,3,3,1,0,0,0,5,4,3
"8030","201212210CLE","CLE","C.J. Miles","milescj01","15:13",4,11,0.364,2,4,0.5,0,1,0,1,4,5,1,1,1,0,1,10,-5
"8031","201212210CLE","CLE","Kevin Jones","joneske01","8:40",1,2,0.5,0,0,NA,0,0,NA,0,0,0,1,0,0,0,2,2,11
"8032","201212210CLE","CLE","Jeremy Pargo","pargoje01","1:17",0,0,NA,0,0,NA,2,2,1,0,0,0,0,0,0,0,0,2,7
"8033","201212210CLE","CLE","Omri Casspi","casspom01","1:17",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,7
"8034","201212210DET","WAS","Martell Webster","webstma02","40:43:00",2,7,0.286,1,3,0.333,5,6,0.833,3,6,9,5,1,1,0,1,10,-26
"8035","201212210DET","WAS","Jordan Crawford","crawfjo02","36:37:00",10,23,0.435,0,2,0,0,0,NA,1,6,7,7,1,0,4,3,20,-24
"8036","201212210DET","WAS","Shaun Livingston","livinsh01","35:36:00",2,5,0.4,0,0,NA,5,5,1,0,6,6,2,0,0,1,2,9,-20
"8037","201212210DET","WAS","Kevin Seraphin","serapke01","30:23:00",5,18,0.278,0,0,NA,0,0,NA,4,2,6,0,0,1,2,4,10,-20
"8038","201212210DET","WAS","Emeka Okafor","okafoem01","22:24",4,8,0.5,0,0,NA,0,0,NA,1,7,8,0,0,1,1,2,8,-12
"8039","201212210DET","WAS","Jan Vesely","veselja01","25:53:00",3,9,0.333,0,0,NA,0,2,0,0,1,1,1,2,1,1,4,6,-7
"8040","201212210DET","WAS","Cartier Martin","martica01","23:08",2,11,0.182,1,7,0.143,0,0,NA,0,1,1,0,0,0,1,3,5,-13
"8041","201212210DET","WAS","Chris Singleton","singlch01","15:46",0,2,0,0,0,NA,0,0,NA,1,3,4,0,0,0,1,0,0,-21
"8042","201212210DET","WAS","Earl Barron","barroea01","9:30",0,2,0,0,0,NA,0,0,NA,2,2,4,0,0,0,1,1,0,-17
